Zeit;KOE Steinstraße IN;KOE Steinstraße OUT;Symbol Wetter;Temperatur ( °C);Regen (mm)
31-07-2025 19:00:00;31;46;Leichter Regenschauer;21;0,3
31-07-2025 20:00:00;25;21;Leichter Regenschauer;19;0,4
31-07-2025 21:00:00;9;19;Stellenweise Gewitter und Niederschlaege;18;0,1
31-07-2025 22:00:00;9;16;Stellenweise Gewitter und Niederschlaege;18;0,1
31-07-2025 23:00:00;6;13;Stellenweise Gewitter und Niederschlaege;18;0
01-08-2025 00:00:00;5;4;Leichter Regenschauer;17;0,2
01-08-2025 01:00:00;4;3;Nieselregen;17;0,2
01-08-2025 02:00:00;0;0;Leichter Regenschauer;17;0,2
01-08-2025 03:00:00;0;4;Stellenweiser Regenfall;17;0,1
01-08-2025 04:00:00;0;2;Leicht bewoelkt;16;0
01-08-2025 05:00:00;6;3;Leicht bewoelkt;16;0
01-08-2025 06:00:00;11;6;Stellenweiser Regenfall;16;0,2
01-08-2025 07:00:00;43;24;Sonnig;17;0
01-08-2025 08:00:00;61;43;Sonnig;18;0
01-08-2025 09:00:00;56;35;Stellenweiser Regenfall;19;0
01-08-2025 10:00:00;59;55;Leichter Regenschauer;19;0,5
01-08-2025 11:00:00;51;63;Stellenweiser Regenfall;20;0,1
01-08-2025 12:00:00;61;86;Leichter Regenschauer;20;0,2
01-08-2025 13:00:00;43;50;Leichter Regenfall;20;0,8
01-08-2025 14:00:00;51;47;Leichter Regenschauer;20;0,9
01-08-2025 15:00:00;31;42;Leichter Regenfall;20;0,8
01-08-2025 16:00:00;34;38;Leichter Regenschauer;21;0,6
01-08-2025 17:00:00;51;51;Stellenweiser Nieselregen;21;0,3
01-08-2025 18:00:00;44;68;Leichter Regenschauer;20;0,3
01-08-2025 19:00:00;43;55;Stellenweiser Regenfall;19;0
01-08-2025 20:00:00;24;28;Leicht bewoelkt;18;0
01-08-2025 21:00:00;19;19;Leicht bewoelkt;17;0
01-08-2025 22:00:00;7;16;Leicht bewoelkt;16;0
01-08-2025 23:00:00;8;11;Leicht bewoelkt;15;0
02-08-2025 00:00:00;10;5;Stellenweiser Regenfall;14;0
02-08-2025 01:00:00;0;2;Stellenweiser Regenfall;14;0
02-08-2025 02:00:00;2;0;Bewoelkt;13;0
02-08-2025 03:00:00;2;1;Bewoelkt;13;0
02-08-2025 04:00:00;2;4;Leicht bewoelkt;13;0
02-08-2025 05:00:00;4;2;Bedeckt;13;0
02-08-2025 06:00:00;4;3;Stellenweiser Regenfall;14;0
02-08-2025 07:00:00;2;4;Stellenweiser Regenfall;14;0
02-08-2025 08:00:00;14;10;Stellenweiser Regenfall;15;0,1
02-08-2025 09:00:00;21;24;Nieselregen;16;0,4
02-08-2025 10:00:00;37;22;Leichter Regenschauer;16;1,2
02-08-2025 11:00:00;34;40;Leichter Regenschauer;16;0,5
02-08-2025 12:00:00;19;30;Stellenweiser Regenfall;17;0,1
02-08-2025 13:00:00;12;25;Nieselregen;17;0,2
02-08-2025 14:00:00;22;33;Leichter Regenschauer;17;0,4
02-08-2025 15:00:00;18;39;Stellenweiser Regenfall;18;0,1
02-08-2025 16:00:00;24;37;Leichter Regenschauer;18;0,5
02-08-2025 17:00:00;42;22;Stellenweiser Regenfall;19;0,1
02-08-2025 18:00:00;40;39;Leichter Regenschauer;18;0,2
02-08-2025 19:00:00;27;38;Stellenweiser Regenfall;18;0,1
02-08-2025 20:00:00;15;21;Leicht bewoelkt;17;0
02-08-2025 21:00:00;8;11;Leicht bewoelkt;16;0
02-08-2025 22:00:00;11;12;Bedeckt;16;0
02-08-2025 23:00:00;10;10;Stellenweiser Regenfall;15;0,1
03-08-2025 00:00:00;2;6;Leichter Regenfall;14;1,1
03-08-2025 01:00:00;6;9;Leichter Regenfall;14;1,7
03-08-2025 02:00:00;1;1;Leichter Regenfall;14;0,9
03-08-2025 03:00:00;1;0;Leichter Regenschauer;14;0,8
03-08-2025 04:00:00;4;2;Leichter Regenschauer;14;0,2
03-08-2025 05:00:00;2;2;Stellenweiser Regenfall;13;0,1
03-08-2025 06:00:00;3;1;Stellenweiser Regenfall;13;0,1
03-08-2025 07:00:00;0;9;Bedeckt;14;0
03-08-2025 08:00:00;8;5;Bedeckt;14;0
03-08-2025 09:00:00;15;11;Bedeckt;14;0
03-08-2025 10:00:00;20;34;Bewoelkt;15;0
03-08-2025 11:00:00;15;55;Bewoelkt;17;0
03-08-2025 12:00:00;44;57;Bewoelkt;20;0
03-08-2025 13:00:00;51;58;Bewoelkt;22;0
03-08-2025 14:00:00;31;40;Leicht bewoelkt;23;0
03-08-2025 15:00:00;54;50;Leicht bewoelkt;24;0
03-08-2025 16:00:00;38;60;Leicht bewoelkt;24;0
03-08-2025 17:00:00;55;63;Leicht bewoelkt;24;0
03-08-2025 18:00:00;58;24;Sonnig;23;0
03-08-2025 19:00:00;37;34;Bedeckt;22;0
03-08-2025 20:00:00;13;25;Stellenweiser Regenfall;21;0
03-08-2025 21:00:00;12;15;Leichter Regenfall;19;0,8
03-08-2025 22:00:00;10;10;Stellenweiser Regenfall;18;0
03-08-2025 23:00:00;6;1;Maeßiger Regenfall;18;3,4
04-08-2025 00:00:00;1;2;Leichter Regenfall;17;1,3
04-08-2025 01:00:00;1;2;Nieselregen;17;0,5
04-08-2025 02:00:00;0;0;Stellenweiser Regenfall;17;0,1
04-08-2025 03:00:00;0;0;Leichter Nebel;17;0
04-08-2025 04:00:00;0;1;Leichter Nebel;17;0
04-08-2025 05:00:00;4;6;Leichter Nebel;17;0
04-08-2025 06:00:00;17;9;Leichter Nebel;17;0
04-08-2025 07:00:00;56;40;Leichter Nebel;17;0
04-08-2025 08:00:00;100;50;Leichter Nebel;17;0
04-08-2025 09:00:00;66;59;Bewoelkt;19;0
04-08-2025 10:00:00;66;80;Bedeckt;21;0
04-08-2025 11:00:00;60;59;Leicht bewoelkt;23;0
04-08-2025 12:00:00;69;63;Leicht bewoelkt;24;0
04-08-2025 13:00:00;52;67;Bewoelkt;24;0
04-08-2025 14:00:00;51;56;Bedeckt;24;0
04-08-2025 15:00:00;56;76;Bedeckt;25;0
04-08-2025 16:00:00;73;94;Bewoelkt;25;0
04-08-2025 17:00:00;62;105;Nieselregen;24;0,3
04-08-2025 18:00:00;72;140;Leichter Regenschauer;24;0,4
04-08-2025 19:00:00;38;60;Leichter Regenschauer;23;0,3
04-08-2025 20:00:00;32;63;Stellenweiser Regenfall;22;0
04-08-2025 21:00:00;22;25;Stellenweiser Regenfall;22;0
04-08-2025 22:00:00;18;13;Leicht bewoelkt;21;0
04-08-2025 23:00:00;4;18;Stellenweiser Regenfall;22;0
05-08-2025 00:00:00;0;5;Leicht bewoelkt;22;0
05-08-2025 01:00:00;3;2;Stellenweiser Regenfall;21;0
05-08-2025 02:00:00;0;2;Stellenweiser Regenfall;20;0,1
05-08-2025 03:00:00;2;0;Stellenweiser Regenfall;19;0,1
05-08-2025 04:00:00;0;0;Nieselregen;18;0,2
05-08-2025 05:00:00;2;2;Nieselregen;17;0,2
05-08-2025 06:00:00;25;10;Stellenweiser Regenfall;16;0,1
05-08-2025 07:00:00;50;46;Leicht bewoelkt;17;0
05-08-2025 08:00:00;98;68;Sonnig;18;0
05-08-2025 09:00:00;81;53;Sonnig;19;0
05-08-2025 10:00:00;53;51;Sonnig;20;0
05-08-2025 11:00:00;54;73;Sonnig;21;0
05-08-2025 12:00:00;61;59;Leicht bewoelkt;22;0
05-08-2025 13:00:00;63;83;Leicht bewoelkt;23;0
05-08-2025 14:00:00;73;66;Sonnig;23;0
05-08-2025 15:00:00;82;92;Sonnig;23;0
05-08-2025 16:00:00;67;91;Leicht bewoelkt;22;0
05-08-2025 17:00:00;103;114;Leicht bewoelkt;21;0
05-08-2025 18:00:00;91;120;Leicht bewoelkt;20;0
05-08-2025 19:00:00;70;69;Leicht bewoelkt;19;0
05-08-2025 20:00:00;37;46;Sonnig;18;0
05-08-2025 21:00:00;41;29;Sonnig;17;0
05-08-2025 22:00:00;14;11;Sonnig;16;0
05-08-2025 23:00:00;7;6;Sonnig;15;0
06-08-2025 00:00:00;3;5;Sonnig;15;0
06-08-2025 01:00:00;1;2;Sonnig;14;0
06-08-2025 02:00:00;0;1;Sonnig;14;0
06-08-2025 03:00:00;3;0;Sonnig;13;0
06-08-2025 04:00:00;1;1;Sonnig;13;0
06-08-2025 05:00:00;7;5;Leicht bewoelkt;13;0
06-08-2025 06:00:00;26;9;Leicht bewoelkt;14;0
06-08-2025 07:00:00;69;39;Sonnig;15;0
06-08-2025 08:00:00;113;66;Sonnig;16;0
06-08-2025 09:00:00;90;64;Sonnig;18;0
06-08-2025 10:00:00;77;68;Sonnig;19;0
06-08-2025 11:00:00;73;81;Sonnig;20;0
06-08-2025 12:00:00;66;105;Leicht bewoelkt;21;0
06-08-2025 13:00:00;70;73;Sonnig;22;0
06-08-2025 14:00:00;57;103;Sonnig;23;0
06-08-2025 15:00:00;84;101;Sonnig;23;0
06-08-2025 16:00:00;66;109;Sonnig;23;0
06-08-2025 17:00:00;93;146;Leicht bewoelkt;23;0
06-08-2025 18:00:00;95;126;Sonnig;23;0
06-08-2025 19:00:00;73;90;Sonnig;22;0
06-08-2025 20:00:00;43;53;Sonnig;21;0
06-08-2025 21:00:00;28;33;Sonnig;20;0
06-08-2025 22:00:00;33;18;Sonnig;19;0
06-08-2025 23:00:00;9;8;Sonnig;18;0
07-08-2025 00:00:00;6;3;Sonnig;18;0
07-08-2025 01:00:00;6;7;Sonnig;18;0
07-08-2025 02:00:00;4;3;Sonnig;17;0
07-08-2025 03:00:00;1;0;Leicht bewoelkt;17;0
07-08-2025 04:00:00;2;0;Leicht bewoelkt;16;0
07-08-2025 05:00:00;2;3;Sonnig;16;0
07-08-2025 06:00:00;26;12;Sonnig;17;0
07-08-2025 07:00:00;55;40;Sonnig;18;0
07-08-2025 08:00:00;121;64;Sonnig;20;0
07-08-2025 09:00:00;92;76;Sonnig;21;0
07-08-2025 10:00:00;64;54;Sonnig;23;0
07-08-2025 11:00:00;40;72;Sonnig;24;0
07-08-2025 12:00:00;78;74;Sonnig;26;0
07-08-2025 13:00:00;88;81;Sonnig;26;0
07-08-2025 14:00:00;72;101;Sonnig;27;0
07-08-2025 15:00:00;82;88;Sonnig;27;0
07-08-2025 16:00:00;71;104;Leicht bewoelkt;28;0
07-08-2025 17:00:00;102;119;Leicht bewoelkt;27;0
07-08-2025 18:00:00;96;104;Leicht bewoelkt;27;0
07-08-2025 19:00:00;74;88;Leicht bewoelkt;26;0
07-08-2025 20:00:00;40;53;Bewoelkt;24;0
07-08-2025 21:00:00;34;31;Sonnig;23;0
07-08-2025 22:00:00;20;28;Bewoelkt;22;0
07-08-2025 23:00:00;17;15;Sonnig;21;0
08-08-2025 00:00:00;5;4;Leicht bewoelkt;20;0
08-08-2025 01:00:00;7;4;Leicht bewoelkt;20;0
08-08-2025 02:00:00;0;0;Leicht bewoelkt;20;0
08-08-2025 03:00:00;2;3;Sonnig;19;0
08-08-2025 04:00:00;2;2;Sonnig;19;0
08-08-2025 05:00:00;8;4;Leicht bewoelkt;18;0
08-08-2025 06:00:00;20;7;Leicht bewoelkt;19;0
08-08-2025 07:00:00;41;42;Leicht bewoelkt;20;0
08-08-2025 08:00:00;65;63;Leicht bewoelkt;21;0
08-08-2025 09:00:00;81;51;Bedeckt;22;0
08-08-2025 10:00:00;64;50;Bedeckt;23;0
08-08-2025 11:00:00;60;68;Leicht bewoelkt;25;0
08-08-2025 12:00:00;47;69;Leicht bewoelkt;26;0
08-08-2025 13:00:00;59;92;Bedeckt;27;0
08-08-2025 14:00:00;71;94;Bewoelkt;27;0
08-08-2025 15:00:00;46;75;Leicht bewoelkt;27;0
08-08-2025 16:00:00;60;88;Bedeckt;27;0
08-08-2025 17:00:00;82;85;Leicht bewoelkt;27;0
08-08-2025 18:00:00;76;91;Bewoelkt;27;0
08-08-2025 19:00:00;50;65;Leicht bewoelkt;25;0
